Store ID,Product ID,Inventory Level,Units Sold,Units Ordered,Price,Discount,Promotion,Competitor Pricing,Seasonality,Epidemic,Demand,Seasonality_enc,Category_Clothing,Category_Electronics,Category_Furniture,Category_Groceries,Category_Toys,Region_East,Region_North,Region_South,Region_West,Weather Condition_Cloudy,Weather Condition_Rainy,Weather Condition_Snowy,Weather Condition_Sunny,Year,Month,DayOfWeek,Quarter,IsWeekend,Revenue,Stock_Ratio,Price_vs_Comp,Order_Fill_Rate,Lag_1,Lag_7,Rolling_7
4,12,107,39,0.0,72.36,25,1,82.22,Summer,1,46,2,0,1,0,0,0,0,0,0,1,1,0,0,0,2022,7,1,3,0,2116.5299999999997,2.675,-9.86,0.0,91.0,26.0,59.57142857142857
5,12,430,15,0.0,83.81,25,1,76.12,Summer,1,24,2,0,0,1,0,0,0,1,0,0,0,1,0,0,2022,7,1,3,0,942.8625000000001,26.875,7.689999999999998,0.0,46.0,44.0,62.42857142857143
1,12,229,103,256.0,90.63,0,0,98.43,Summer,1,127,2,0,0,0,1,0,0,1,0,0,0,1,0,0,2022,7,2,3,0,9334.89,2.201923076923077,-7.800000000000011,0.40234375,24.0,93.0,59.57142857142857
2,12,523,35,0.0,57.34,0,0,61.51,Summer,1,45,2,0,1,0,0,0,0,0,1,0,0,1,0,0,2022,7,2,3,0,2006.9,14.527777777777779,-4.169999999999995,0.0,127.0,54.0,64.42857142857143
3,12,69,24,0.0,78.57,10,0,71.85,Summer,1,30,2,0,0,1,0,0,1,0,0,0,0,1,0,0,2022,7,2,3,0,1697.1119999999999,2.76,6.719999999999999,0.0,45.0,78.0,63.142857142857146
4,12,68,56,54.0,99.88,5,0,87.39,Summer,1,55,2,0,1,0,0,0,0,0,0,1,0,0,0,1,2022,7,2,3,0,5313.615999999999,1.1929824561403508,12.489999999999995,1.0,30.0,31.0,56.285714285714285
5,12,415,30,0.0,107.34,5,0,94.95,Summer,1,27,2,0,0,1,0,0,0,1,0,0,0,1,0,0,2022,7,2,3,0,3059.19,13.387096774193548,12.39,0.0,55.0,91.0,59.714285714285715
1,12,126,63,0.0,61.42,25,1,67.37,Summer,1,95,2,0,0,0,1,0,0,1,0,0,1,0,0,0,2022,7,3,3,0,2902.0950000000003,1.96875,-5.950000000000003,0.0,27.0,46.0,50.57142857142857
2,12,488,123,302.5,65.9,15,1,64.72,Summer,1,116,2,0,1,0,0,0,0,0,1,0,0,1,0,0,2022,7,3,3,0,6889.845,3.935483870967742,1.1800000000000068,0.4066115702479339,95.0,24.0,57.57142857142857
3,12,201,44,148.0,93.38,10,1,86.28,Summer,1,74,2,0,0,1,0,0,1,0,0,0,0,0,0,1,2022,7,3,3,0,3697.8479999999995,4.466666666666667,7.099999999999994,0.2972972972972973,116.0,127.0,70.71428571428571
4,12,66,66,169.0,123.14,10,1,136.39,Summer,1,151,2,0,1,0,0,0,0,0,0,1,0,0,0,1,2022,7,3,3,0,7314.516,0.9850746268656716,-13.249999999999986,0.3905325443786982,74.0,45.0,63.142857142857146
5,12,385,45,0.0,95.21,25,1,82.15,Summer,1,56,2,0,0,1,0,0,0,1,0,0,1,0,0,0,2022,7,3,3,0,3213.3374999999996,8.369565217391305,13.059999999999988,0.0,151.0,30.0,78.28571428571429
1,12,319,110,203.0,88.22,0,0,97.4,Summer,1,118,2,0,0,0,1,0,0,1,0,0,0,0,0,1,2022,7,4,3,0,9704.2,2.873873873873874,-9.180000000000007,0.541871921182266,56.0,55.0,82.0
2,12,365,55,0.0,61.65,10,0,55.41,Summer,1,79,2,0,1,0,0,0,0,0,1,0,1,0,0,0,2022,7,4,3,0,3051.675,6.517857142857143,6.240000000000002,0.0,118.0,27.0,91.0
3,12,157,64,0.0,86.6,10,0,95.71,Summer,1,67,2,0,0,1,0,0,1,0,0,0,0,0,0,1,2022,7,4,3,0,4988.16,2.4153846153846152,-9.11,0.0,79.0,95.0,98.42857142857143
4,12,169,46,0.0,94.38,10,0,84.74,Summer,1,55,2,0,1,0,0,0,0,0,0,1,1,0,0,0,2022,7,4,3,0,3907.332,3.595744680851064,9.64,0.0,67.0,116.0,94.42857142857143
5,12,340,33,0.0,113.12,5,0,123.36,Summer,1,52,2,0,0,1,0,0,0,1,0,0,0,0,0,1,2022,7,4,3,0,3546.312,10.0,-10.239999999999995,0.0,55.0,74.0,85.71428571428571
1,12,209,147,302.5,95.31,15,1,107.69,Summer,1,205,2,0,0,0,1,0,0,1,0,0,0,1,0,0,2022,7,5,3,1,11908.984499999999,1.412162162162162,-12.379999999999995,0.4859504132231405,52.0,151.0,82.57142857142857
2,12,310,171,302.5,69.88,25,1,74.0,Summer,1,201,2,0,1,0,0,0,0,0,1,0,1,0,0,0,2022,7,5,3,1,8962.11,1.802325581395349,-4.1200000000000045,0.5652892561983471,205.0,56.0,90.28571428571429
3,12,241,16,0.0,73.22,10,1,78.36,Summer,1,25,2,0,0,1,0,0,1,0,0,0,0,1,0,0,2022,7,5,3,1,1054.368,14.176470588235293,-5.140000000000001,0.0,201.0,118.0,111.0
4,12,123,84,138.0,103.39,20,1,111.51,Summer,1,132,2,0,1,0,0,0,0,0,0,1,1,0,0,0,2022,7,5,3,1,6947.808000000001,1.4470588235294117,-8.120000000000005,0.6086956521739131,25.0,79.0,97.71428571428571
5,12,307,28,0.0,83.4,25,1,94.79,Summer,1,35,2,0,0,1,0,0,0,1,0,0,0,1,0,0,2022,7,5,3,1,1751.4,10.586206896551724,-11.39,0.0,132.0,67.0,105.28571428571429
1,12,265,156,0.0,99.07,10,0,85.34,Summer,1,178,2,0,0,0,1,0,0,1,0,0,1,0,0,0,2022,7,6,3,1,13909.427999999998,1.6878980891719746,13.72999999999999,0.0,35.0,55.0,100.71428571428571
2,12,139,105,0.0,62.32,10,0,66.1,Summer,1,97,2,0,1,0,0,0,0,0,1,0,1,0,0,0,2022,7,6,3,1,5889.240000000001,1.3113207547169812,-3.779999999999994,0.0,178.0,52.0,118.28571428571429
3,12,225,83,0.0,98.23,0,0,107.88,Summer,1,73,2,0,0,1,0,0,1,0,0,0,0,0,0,1,2022,7,6,3,1,8153.09,2.6785714285714284,-9.649999999999991,0.0,97.0,205.0,124.71428571428571
4,12,177,54,0.0,93.01,10,0,105.06,Summer,1,64,2,0,1,0,0,0,0,0,0,1,1,0,0,0,2022,7,6,3,1,4520.286,3.2181818181818183,-12.049999999999997,0.0,73.0,201.0,105.85714285714286
5,12,279,30,0.0,121.58,0,0,114.02,Summer,1,45,2,0,0,1,0,0,0,1,0,0,1,0,0,0,2022,7,6,3,1,3647.4,9.0,7.560000000000002,0.0,64.0,25.0,86.28571428571429
1,12,466,113,0.0,77.57,15,1,76.54,Summer,1,112,2,0,0,0,1,0,0,1,0,0,1,0,0,0,2022,7,0,3,0,7450.5985,4.087719298245614,1.029999999999987,0.0,45.0,132.0,89.14285714285714
2,12,417,69,0.0,55.12,15,1,50.89,Summer,1,64,2,0,1,0,0,0,0,0,1,0,0,1,0,0,2022,7,0,3,0,3232.7879999999996,5.957142857142857,4.229999999999997,0.0,112.0,35.0,86.28571428571429
3,12,142,61,136.0,85.15,15,1,73.48,Summer,1,64,2,0,0,1,0,0,1,0,0,0,1,0,0,0,2022,7,0,3,0,4415.0275,2.2903225806451615,11.670000000000002,0.4485294117647059,64.0,178.0,90.42857142857143
4,12,123,123,123.0,113.22,15,1,128.02,Summer,1,142,2,0,1,0,0,0,0,0,0,1,0,0,0,1,2022,7,0,3,0,11837.151,0.9919354838709677,-14.800000000000011,1.0,64.0,97.0,74.14285714285714
5,12,249,59,278.0,109.8,10,1,116.88,Summer,1,59,2,0,0,1,0,0,0,1,0,0,1,0,0,0,2022,7,0,3,0,5830.38,4.15,-7.079999999999998,0.21223021582733814,142.0,73.0,80.57142857142857
1,12,353,67,0.0,63.29,20,1,55.62,Summer,1,70,2,0,0,0,1,0,0,1,0,0,0,0,0,1,2022,7,1,3,0,3392.3440000000005,5.1911764705882355,7.670000000000002,0.0,59.0,64.0,78.57142857142857
2,12,348,82,0.0,53.59,25,1,47.78,Summer,1,91,2,0,1,0,0,0,0,0,1,0,1,0,0,0,2022,7,1,3,0,3295.785,4.192771084337349,5.810000000000002,0.0,70.0,45.0,79.42857142857143
3,12,81,44,0.0,73.99,15,1,78.34,Summer,1,41,2,0,0,1,0,0,1,0,0,0,0,1,0,0,2022,7,1,3,0,2767.2259999999997,1.8,-4.3500000000000085,0.0,91.0,112.0,86.0
4,12,123,73,0.0,92.61,10,1,100.84,Summer,1,63,2,0,1,0,0,0,0,0,0,1,1,0,0,0,2022,7,1,3,0,6084.477,1.662162162162162,-8.230000000000004,0.0,41.0,64.0,75.85714285714286
5,12,190,11,0.0,80.66,20,1,96.58,Summer,1,13,2,0,0,1,0,0,0,1,0,0,0,0,0,1,2022,7,1,3,0,709.808,15.833333333333334,-15.920000000000002,0.0,63.0,64.0,75.71428571428571
1,12,286,107,0.0,82.25,0,0,90.61,Summer,1,96,2,0,0,0,1,0,0,1,0,0,0,0,0,1,2022,7,2,3,0,8800.75,2.6481481481481484,-8.36,0.0,13.0,142.0,68.42857142857143
2,12,816,15,0.0,49.8,10,0,45.04,Summer,1,24,2,0,1,0,0,0,0,0,1,0,0,0,0,1,2022,7,2,3,0,672.3000000000001,51.0,4.759999999999998,0.0,96.0,59.0,61.857142857142854
3,12,173,33,0.0,85.05,0,0,101.3,Summer,1,36,2,0,0,1,0,0,1,0,0,0,0,1,0,0,2022,7,2,3,0,2806.65,5.088235294117647,-16.25,0.0,24.0,70.0,56.857142857142854
4,12,50,37,50.0,91.01,0,0,97.14,Summer,1,32,2,0,1,0,0,0,0,0,0,1,0,0,0,1,2022,7,2,3,0,3367.3700000000003,1.3157894736842106,-6.1299999999999955,0.74,36.0,91.0,52.0
5,12,179,42,0.0,99.84,10,0,114.49,Summer,1,35,2,0,0,1,0,0,0,1,0,0,0,0,0,1,2022,7,2,3,0,3773.9519999999998,4.162790697674419,-14.649999999999991,0.0,32.0,41.0,43.57142857142857
1,12,179,27,0.0,65.24,0,0,71.61,Summer,1,34,2,0,0,0,1,0,0,1,0,0,1,0,0,0,2022,7,3,3,0,1761.4799999999998,6.392857142857143,-6.3700000000000045,0.0,35.0,63.0,42.714285714285715
2,12,816,61,0.0,65.03,0,0,62.75,Summer,1,64,2,0,1,0,0,0,0,0,1,0,1,0,0,0,2022,7,3,3,0,3966.83,13.161290322580646,2.280000000000001,0.0,34.0,13.0,38.57142857142857
3,12,140,25,0.0,81.14,5,0,72.91,Summer,1,25,2,0,0,1,0,0,1,0,0,0,0,0,0,1,2022,7,3,3,0,1927.0749999999998,5.384615384615385,8.230000000000004,0.0,64.0,96.0,45.857142857142854
4,12,63,32,55.0,101.55,0,0,93.75,Summer,1,46,2,0,1,0,0,0,0,0,0,1,0,1,0,0,2022,7,3,3,0,3249.6,1.9090909090909092,7.799999999999997,0.5818181818181818,25.0,24.0,35.714285714285715
5,12,137,36,0.0,118.81,5,0,114.71,Summer,1,52,2,0,0,1,0,0,0,1,0,0,1,0,0,0,2022,7,3,3,0,4063.3019999999997,3.7027027027027026,4.1000000000000085,0.0,46.0,36.0,38.857142857142854
1,12,152,57,171.0,60.77,20,1,67.95,Summer,1,73,2,0,0,0,1,0,0,1,0,0,0,1,0,0,2022,7,4,3,0,2771.1120000000005,2.6206896551724137,-7.18,0.3333333333333333,52.0,32.0,41.142857142857146
2,12,816,31,0.0,48.6,20,1,43.26,Summer,1,47,2,0,1,0,0,0,0,0,1,0,1,0,0,0,2022,7,4,3,0,1205.2800000000002,25.5,5.340000000000003,0.0,73.0,35.0,47.0
3,12,115,39,107.0,80.47,15,1,73.97,Summer,1,50,2,0,0,1,0,0,1,0,0,0,0,1,0,0,2022,7,4,3,0,2667.5805,2.875,6.5,0.3644859813084112,47.0,34.0,48.714285714285715
4,12,86,56,56.0,88.44,20,1,79.82,Summer,1,69,2,0,1,0,0,0,0,0,0,1,0,0,0,1,2022,7,4,3,0,3962.1119999999996,1.5087719298245614,8.620000000000005,1.0,50.0,64.0,51.0
5,12,379,30,0.0,90.48,25,1,83.07,Summer,1,43,2,0,0,1,0,0,0,1,0,0,0,1,0,0,2022,7,4,3,0,2035.8000000000002,12.225806451612904,7.410000000000011,0.0,69.0,25.0,51.714285714285715
1,12,95,95,302.5,93.7,10,0,106.32,Summer,1,176,2,0,0,0,1,0,0,1,0,0,0,0,0,1,2022,7,5,3,1,8011.35,0.9895833333333334,-12.61999999999999,0.3140495867768595,43.0,46.0,54.285714285714285
2,12,816,25,0.0,49.27,10,0,52.26,Summer,1,34,2,0,1,0,0,0,0,0,1,0,1,0,0,0,2022,7,5,3,1,1108.575,31.384615384615383,-2.989999999999995,0.0,176.0,52.0,72.85714285714286
3,12,76,22,0.0,83.92,5,0,82.81,Summer,1,33,2,0,0,1,0,0,1,0,0,0,0,1,0,0,2022,7,5,3,1,1753.9279999999999,3.3043478260869565,1.1099999999999994,0.0,34.0,73.0,70.28571428571429
4,12,86,61,62.0,105.92,0,0,95.25,Summer,1,57,2,0,1,0,0,0,0,0,0,1,1,0,0,0,2022,7,5,3,1,6461.12,1.3870967741935485,10.670000000000002,0.9838709677419355,33.0,47.0,64.57142857142857
5,12,349,48,0.0,103.7,10,0,114.47,Summer,1,44,2,0,0,1,0,0,0,1,0,0,0,0,0,1,2022,7,5,3,1,4479.84,7.122448979591836,-10.769999999999996,0.0,57.0,50.0,66.0
1,12,171,64,0.0,70.88,10,0,67.11,Summer,1,69,2,0,0,0,1,0,0,1,0,0,1,0,0,0,2022,7,6,3,1,4082.6879999999996,2.6307692307692307,3.769999999999996,0.0,44.0,69.0,65.14285714285714
2,12,816,48,0.0,63.6,0,0,61.17,Summer,1,58,2,0,1,0,0,0,0,0,1,0,1,0,0,0,2022,7,6,3,1,3052.8,16.653061224489797,2.4299999999999997,0.0,69.0,43.0,65.14285714285714
3,12,161,18,0.0,79.19,0,0,94.18,Summer,1,19,2,0,0,1,0,0,1,0,0,0,0,1,0,0,2022,7,6,3,1,1425.42,8.473684210526315,-14.990000000000009,0.0,58.0,176.0,67.28571428571429
4,12,87,45,0.0,93.9,5,0,90.31,Summer,1,40,2,0,1,0,0,0,0,0,0,1,0,0,0,1,2022,7,6,3,1,4014.225,1.891304347826087,3.5900000000000034,0.0,19.0,34.0,44.857142857142854
5,12,301,29,0.0,110.15,5,0,95.85,Summer,1,33,2,0,0,1,0,0,0,1,0,0,1,0,0,0,2022,7,6,3,1,3034.6325,10.033333333333333,14.300000000000011,0.0,40.0,33.0,45.714285714285715
1,12,430,92,0.0,75.16,10,0,72.38,Summer,1,85,2,0,0,0,1,0,0,1,0,0,0,1,0,0,2022,7,0,3,0,6223.248,4.623655913978495,2.780000000000001,0.0,33.0,57.0,45.714285714285715
2,12,789,30,0.0,48.19,10,0,51.53,Summer,1,29,2,0,1,0,0,0,0,0,1,0,1,0,0,0,2022,7,0,3,0,1301.1299999999999,25.451612903225808,-3.3400000000000034,0.0,85.0,44.0,49.714285714285715
3,12,143,19,0.0,77.04,10,0,68.15,Summer,1,25,2,0,0,1,0,0,1,0,0,0,1,0,0,0,2022,7,0,3,0,1317.3840000000002,7.15,8.89,0.0,29.0,69.0,47.57142857142857
4,12,42,42,74.0,111.49,0,0,105.65,Summer,1,71,2,0,1,0,0,0,0,0,0,1,0,0,0,1,2022,7,0,3,0,4682.58,0.9767441860465116,5.839999999999989,0.5675675675675675,25.0,58.0,41.285714285714285
5,12,272,42,201.0,120.25,0,0,127.96,Summer,1,55,2,0,0,1,0,0,0,1,0,0,0,1,0,0,2022,7,0,3,0,5050.5,6.325581395348837,-7.709999999999994,0.208955223880597,71.0,19.0,43.142857142857146
1,12,338,45,0.0,66.26,10,0,77.83,Summer,1,65,2,0,0,0,1,0,0,1,0,0,1,0,0,0,2022,7,1,3,0,2683.53,7.3478260869565215,-11.569999999999993,0.0,55.0,40.0,48.285714285714285
2,12,759,27,0.0,48.63,10,0,53.39,Summer,1,31,2,0,1,0,0,0,0,0,1,0,0,1,0,0,2022,7,1,3,0,1181.709,27.107142857142858,-4.759999999999998,0.0,65.0,33.0,51.857142857142854
3,12,124,18,0.0,85.37,0,0,84.65,Summer,1,25,2,0,0,1,0,0,1,0,0,0,0,1,0,0,2022,7,1,3,0,1536.66,6.526315789473684,0.7199999999999989,0.0,31.0,85.0,51.57142857142857
4,12,74,36,52.0,90.92,5,0,109.64,Summer,1,44,2,0,1,0,0,0,0,0,0,1,0,1,0,0,2022,7,1,3,0,3109.464,2.0,-18.72,0.6923076923076923,25.0,29.0,43.0
5,12,230,19,0.0,101.36,5,0,119.9,Summer,1,26,2,0,0,1,0,0,0,1,0,0,1,0,0,0,2022,7,1,3,0,1829.5479999999998,11.5,-18.540000000000006,0.0,44.0,25.0,45.142857142857146
1,12,293,148,232.0,80.69,10,0,85.49,Summer,1,123,2,0,0,0,1,0,0,1,0,0,0,1,0,0,2022,7,2,3,0,10747.908,1.9664429530201342,-4.799999999999997,0.6379310344827587,26.0,71.0,45.285714285714285
2,12,732,24,0.0,56.88,0,0,52.27,Summer,1,31,2,0,1,0,0,0,0,0,1,0,0,1,0,0,2022,7,2,3,0,1365.1200000000001,29.28,4.609999999999999,0.0,123.0,55.0,52.714285714285715
3,12,106,14,50.0,84.61,0,0,83.2,Summer,1,23,2,0,0,1,0,0,1,0,0,0,0,1,0,0,2022,7,2,3,0,1184.54,7.066666666666666,1.4099999999999966,0.28,31.0,65.0,49.285714285714285
4,12,90,33,50.0,88.83,10,0,101.15,Summer,1,52,2,0,1,0,0,0,0,0,0,1,0,0,0,1,2022,7,2,3,0,2638.2509999999997,2.6470588235294117,-12.320000000000007,0.66,23.0,31.0,43.285714285714285
5,12,211,20,0.0,96.74,10,0,108.38,Summer,1,27,2,0,0,1,0,0,0,1,0,0,0,1,0,0,2022,7,2,3,0,1741.32,10.047619047619047,-11.64,0.0,52.0,25.0,46.285714285714285
1,12,145,81,0.0,74.64,0,0,78.75,Summer,1,68,2,0,0,0,1,0,0,1,0,0,0,1,0,0,2022,7,3,3,0,6045.84,1.7682926829268293,-4.109999999999999,0.0,27.0,44.0,46.57142857142857
2,12,708,26,0.0,52.57,10,0,50.63,Summer,1,37,2,0,1,0,0,0,0,0,1,0,0,1,0,0,2022,7,3,3,0,1230.138,26.22222222222222,1.9399999999999977,0.0,68.0,26.0,50.0
3,12,92,42,111.0,84.16,10,0,90.24,Summer,1,60,2,0,0,1,0,0,1,0,0,0,1,0,0,0,2022,7,3,3,0,3181.248,2.13953488372093,-6.079999999999998,0.3783783783783784,37.0,123.0,51.57142857142857
4,12,107,29,0.0,101.98,0,0,100.88,Summer,1,47,2,0,1,0,0,0,0,0,0,1,1,0,0,0,2022,7,3,3,0,2957.42,3.566666666666667,1.1000000000000085,0.0,60.0,31.0,42.57142857142857
5,12,191,27,0.0,107.2,5,0,93.87,Summer,1,27,2,0,0,1,0,0,0,1,0,0,0,1,0,0,2022,7,3,3,0,2749.68,6.821428571428571,13.329999999999998,0.0,47.0,23.0,44.857142857142854
1,12,296,94,274.0,87.31,10,0,103.69,Summer,1,150,2,0,0,0,1,0,0,1,0,0,0,0,0,1,2022,7,4,3,0,7386.4259999999995,3.1157894736842104,-16.379999999999995,0.34306569343065696,27.0,52.0,45.42857142857143
2,12,682,57,0.0,57.97,5,0,53.4,Summer,1,48,2,0,1,0,0,0,0,0,1,0,0,1,0,0,2022,7,4,3,0,3139.0755,11.758620689655173,4.57,0.0,150.0,27.0,59.42857142857143
3,12,100,38,0.0,88.41,5,0,101.93,Summer,1,58,2,0,0,1,0,0,1,0,0,0,1,0,0,0,2022,7,4,3,0,3191.6009999999997,2.5641025641025643,-13.52000000000001,0.0,48.0,68.0,62.42857142857143
4,12,78,29,50.0,89.36,5,0,104.3,Summer,1,40,2,0,1,0,0,0,0,0,0,1,1,0,0,0,2022,7,4,3,0,2461.868,2.6,-14.939999999999998,0.58,58.0,37.0,61.0
5,12,365,26,0.0,113.54,5,0,108.05,Summer,1,40,2,0,0,1,0,0,0,1,0,0,0,0,0,1,2022,7,4,3,0,2804.4379999999996,13.518518518518519,5.490000000000009,0.0,40.0,60.0,61.42857142857143
1,12,202,152,0.0,98.65,0,0,97.23,Summer,1,138,2,0,0,0,1,0,0,1,0,0,0,0,0,1,2022,7,5,3,1,14994.800000000001,1.3202614379084967,1.4200000000000017,0.0,40.0,47.0,58.57142857142857
2,12,625,33,0.0,56.04,0,0,51.13,Summer,1,27,2,0,1,0,0,0,0,0,1,0,0,0,0,1,2022,7,5,3,1,1849.32,18.38235294117647,4.909999999999997,0.0,138.0,27.0,71.57142857142857
3,12,173,24,0.0,81.44,10,0,81.41,Summer,1,38,2,0,0,1,0,0,1,0,0,0,1,0,0,0,2022,7,5,3,1,1759.104,6.92,0.030000000000001137,0.0,27.0,150.0,71.57142857142857
4,12,99,28,0.0,90.15,0,0,101.29,Summer,1,30,2,0,1,0,0,0,0,0,0,1,0,0,0,1,2022,7,5,3,1,2524.2000000000003,3.413793103448276,-11.14,0.0,38.0,48.0,55.57142857142857
5,12,339,44,0.0,111.93,5,0,96.4,Summer,1,37,2,0,0,1,0,0,0,1,0,0,0,0,0,1,2022,7,5,3,1,4678.674,7.533333333333333,15.530000000000001,0.0,30.0,58.0,53.0
1,12,324,49,0.0,70.37,5,0,68.98,Summer,1,53,2,0,0,0,1,0,0,1,0,0,0,1,0,0,2022,7,6,3,1,3275.7235,6.48,1.3900000000000006,0.0,37.0,40.0,50.0
2,12,592,34,0.0,50.8,10,0,48.85,Summer,1,29,2,0,1,0,0,0,0,0,1,0,0,1,0,0,2022,7,6,3,1,1554.4799999999998,16.914285714285715,1.9499999999999957,0.0,53.0,40.0,51.857142857142854
3,12,149,21,0.0,83.34,5,0,82.65,Summer,1,31,2,0,0,1,0,0,1,0,0,0,1,0,0,0,2022,7,6,3,1,1662.633,6.7727272727272725,0.6899999999999977,0.0,29.0,138.0,50.285714285714285
4,12,71,29,0.0,84.56,5,0,95.76,Summer,1,27,2,0,1,0,0,0,0,0,0,1,0,1,0,0,2022,7,6,3,1,2329.628,2.3666666666666667,-11.200000000000003,0.0,31.0,27.0,35.0
5,12,295,24,0.0,108.14,5,0,93.65,Summer,1,29,2,0,0,1,0,0,0,1,0,0,0,1,0,0,2022,7,6,3,1,2465.592,11.8,14.489999999999995,0.0,27.0,38.0,35.0
1,12,275,104,0.0,72.31,10,0,77.95,Summer,0,89,2,0,0,0,1,0,0,1,0,0,0,1,0,0,2022,7,0,3,0,6768.216,2.619047619047619,-5.640000000000001,0.0,29.0,30.0,33.714285714285715
2,12,558,116,0.0,72.31,5,0,63.28,Summer,0,110,2,0,1,0,0,0,0,0,1,0,1,0,0,0,2022,7,0,3,0,7968.562000000001,4.769230769230769,9.030000000000001,0.0,89.0,37.0,42.142857142857146
3,12,128,87,149.0,98.79,5,0,97.13,Summer,0,75,2,0,0,1,0,0,1,0,0,0,0,1,0,0,2022,7,0,3,0,8164.9935000000005,1.4545454545454546,1.6600000000000108,0.5838926174496645,110.0,53.0,52.57142857142857
4,12,42,42,149.0,127.78,5,0,137.65,Summer,0,145,2,0,1,0,0,0,0,0,0,1,0,0,0,1,2022,7,0,3,0,5098.422,0.9767441860465116,-9.870000000000005,0.28187919463087246,75.0,29.0,55.714285714285715
5,12,271,56,164.0,123.2,0,0,112.28,Summer,0,48,2,0,0,1,0,0,0,1,0,0,0,1,0,0,2022,7,0,3,0,6899.2,4.754385964912281,10.920000000000002,0.34146341463414637,145.0,31.0,72.28571428571429
1,12,171,171,302.5,120.48,10,1,115.14,Summer,0,260,2,0,0,0,1,0,0,1,0,0,0,0,0,1,2022,7,1,3,0,18541.872000000003,0.9941860465116279,5.340000000000003,0.5652892561983471,48.0,27.0,74.71428571428571
2,12,442,133,302.5,62.83,15,1,70.69,Summer,0,117,2,0,1,0,0,0,0,0,1,0,0,1,0,0,2022,7,1,3,0,7102.9315,3.298507462686567,-7.859999999999999,0.4396694214876033,260.0,29.0,108.0
3,12,41,41,140.0,90.86,10,1,106.38,Summer,0,81,2,0,0,1,0,0,1,0,0,0,0,0,0,1,2022,7,1,3,0,3352.734,0.9761904761904762,-15.519999999999996,0.29285714285714287,117.0,89.0,120.57142857142857
4,12,149,85,0.0,97.62,20,1,83.23,Summer,0,97,2,0,1,0,0,0,0,0,0,1,0,0,0,1,2022,7,1,3,0,6638.160000000001,1.7325581395348837,14.39,0.0,81.0,110.0,119.42857142857143
5,12,215,65,302.5,120.32,15,1,135.51,Summer,0,101,2,0,0,1,0,0,0,1,0,0,0,0,0,1,2022,7,1,3,0,6647.679999999999,3.257575757575758,-15.189999999999998,0.21487603305785125,97.0,75.0,117.57142857142857
1,12,0,0,0.0,78.44,25,1,74.69,Summer,0,159,2,0,0,0,1,0,0,1,0,0,0,1,0,0,2022,7,2,3,0,0.0,0.0,3.75,0.0,101.0,145.0,121.28571428571429
2,12,309,107,0.0,62.33,15,1,68.49,Summer,0,115,2,0,1,0,0,0,0,0,1,0,1,0,0,0,2022,7,2,3,0,5668.9135,2.861111111111111,-6.159999999999997,0.0,159.0,48.0,123.28571428571429
3,12,149,72,0.0,85.57,20,1,83.9,Summer,0,83,2,0,0,1,0,0,1,0,0,0,0,1,0,0,2022,7,2,3,0,4928.831999999999,2.041095890410959,1.6699999999999875,0.0,115.0,260.0,132.85714285714286
4,12,64,64,83.0,88.87,25,1,106.58,Summer,0,104,2,0,1,0,0,0,0,0,0,1,1,0,0,0,2022,7,2,3,0,4265.76,0.9846153846153847,-17.709999999999994,0.7710843373493976,83.0,117.0,107.57142857142857
5,12,150,122,0.0,121.55,15,1,130.8,Summer,0,104,2,0,0,1,0,0,0,1,0,0,0,1,0,0,2022,7,2,3,0,12604.735,1.2195121951219512,-9.250000000000014,0.0,104.0,81.0,105.71428571428571
1,12,566,170,302.5,108.87,15,1,116.22,Summer,0,264,2,0,0,0,1,0,0,1,0,0,0,0,0,1,2022,7,3,3,0,15731.715,3.309941520467836,-7.349999999999994,0.5619834710743802,104.0,97.0,109.0
2,12,202,159,302.5,79.95,10,1,77.34,Summer,0,163,2,0,1,0,0,0,0,0,1,0,0,0,0,1,2022,7,3,3,0,11440.845000000001,1.2625,2.6099999999999994,0.5256198347107438,264.0,101.0,132.85714285714286
3,12,217,90,197.0,95.31,15,1,113.93,Summer,0,112,2,0,0,1,0,0,1,0,0,0,0,1,0,0,2022,7,3,3,0,7291.214999999999,2.3846153846153846,-18.620000000000005,0.45685279187817257,163.0,159.0,141.71428571428572
4,12,83,83,127.0,104.47,20,1,119.44,Summer,0,135,2,0,1,0,0,0,0,0,0,1,0,0,0,1,2022,7,3,3,0,6936.808000000001,0.9880952380952381,-14.969999999999999,0.6535433070866141,112.0,115.0,135.0
5,12,28,28,0.0,111.32,25,1,105.57,Summer,0,100,2,0,0,1,0,0,0,1,0,0,0,0,0,1,2022,7,3,3,0,2337.7200000000003,0.9655172413793104,5.75,0.0,135.0,83.0,137.85714285714286
1,12,396,117,0.0,96.37,0,0,112.72,Summer,0,148,2,0,0,0,1,0,0,1,0,0,0,1,0,0,2022,7,4,3,0,11275.29,3.3559322033898304,-16.349999999999994,0.0,100.0,104.0,140.28571428571428
2,12,43,43,0.0,59.17,10,0,51.02,Summer,0,67,2,0,1,0,0,0,0,0,1,0,0,1,0,0,2022,7,4,3,0,2289.879,0.9772727272727273,8.149999999999999,0.0,148.0,104.0,146.57142857142858
3,12,127,35,0.0,86.7,5,0,80.88,Summer,0,40,2,0,0,1,0,0,1,0,0,0,0,1,0,0,2022,7,4,3,0,2882.775,3.5277777777777777,5.820000000000007,0.0,67.0,264.0,141.28571428571428
